Player Name,Team,Games Played,Games Started,Minutes Played,Goals,Assists,Shots,Shots on Goal,Fouls Committed,Offsides,Corner Kicks,Penalty Kicks Attempted,Penalty Kick Goals,Yellow Cards,Red Cards,Season,Position,Goals per Game,Assists per Game,Shots per Game,Prop SoG,Shots per Goal
Cassidy Benintente,NJ,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Mary Luba,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Kim DeCesare,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Mandy Freeman,NJ,21.0,20.0,1802.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Defender,0.0,0.047619047619047616,0.09523809523809523,0.5,0.0
Megan Oyster,BOS,23.0,23.0,2070.0,0.0,0.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,2017.0,Defender,0.0,0.0,0.30434782608695654,0.14285714285714285,0.0
Desiree Scott,KC,21.0,20.0,1803.0,0.0,2.0,6.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.09523809523809523,0.2857142857142857,0.6666666666666666,0.0
Natasha Kai,NJ,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Brittany Taylor,KC,23.0,22.0,1980.0,0.0,0.0,6.0,1.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.0,0.2608695652173913,0.16666666666666666,0.0
Stephanie McCaffrey,CHI,12.0,4.0,364.0,0.0,0.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2017.0,Attacker,0.0,0.0,0.5833333333333334,0.42857142857142855,0.0
Taylor Lytle,NJ,21.0,20.0,1688.0,0.0,5.0,12.0,3.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.23809523809523808,0.5714285714285714,0.25,0.0
McKenzie Meehan,NJ,17.0,5.0,600.0,0.0,1.0,20.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2017.0,Attacker,0.0,0.058823529411764705,1.1764705882352942,0.6,0.0
Kayla Mills,NJ,16.0,13.0,1162.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.0,0.125,0.0,0.0
Christie Pearce,NJ,16.0,16.0,1440.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Dominique Richardson,NJ,7.0,7.0,630.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Defender,0.0,0.14285714285714285,0.0,0.0,0.0
Abby Dahlkemper,NC,24.0,24.0,2160.0,0.0,2.0,2.0,1.0,12.0,0.0,116.0,0.0,0.0,3.0,0.0,2017.0,Defender,0.0,0.08333333333333333,0.08333333333333333,0.5,0.0
Erin Simon,NJ,7.0,7.0,516.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Makenzy Doniak,NC,22.0,15.0,1214.0,0.0,3.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.13636363636363635,0.3181818181818182,0.14285714285714285,0.0
Nikki Stanton,NJ,16.0,13.0,1045.0,0.0,1.0,4.0,1.0,23.0,0.0,1.0,0.0,0.0,6.0,0.0,2017.0,,0.0,0.0625,0.25,0.25,0.0
Elizabeth Eddy,NC,5.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Yanara Aedo,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Lindsay Agnew,WAS,8.0,2.0,291.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.125,0.625,0.4,0.0
Cameron Castleberry,WAS,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Kathleen Naughton,CHI,22.0,22.0,1958.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.0,0.13636363636363635,0.3333333333333333,0.0
Caprice Dydasco,WAS,16.0,11.0,1118.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2017.0,Defender,0.0,0.0,0.1875,0.0,0.0
Cali Farquharson,WAS,10.0,3.0,352.0,0.0,0.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,2017.0,Attacker,0.0,0.0,0.4,0.5,0.0
Tori Huster,WAS,20.0,19.0,1714.0,0.0,0.0,22.0,8.0,32.0,0.0,1.0,0.0,0.0,2.0,0.0,2017.0,,0.0,0.0,1.1,0.36363636363636365,0.0
Jaelene Hinkle,NC,20.0,20.0,1774.0,0.0,2.0,7.0,1.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,2017.0,Defender,0.0,0.1,0.35,0.14285714285714285,0.0
Kassey Kallman,WAS,17.0,16.0,1400.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Alyssa Kleiner,WAS,18.0,11.0,997.0,0.0,0.0,4.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2017.0,Defender,0.0,0.0,0.2222222222222222,0.25,0.0
Joanna Lohman,WAS,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Nora Holstad Berge,NC,2.0,1.0,89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Yuri Kawamura,NC,8.0,7.0,588.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,Defender,0.0,0.0,0.25,0.5,0.0
Morgan Proffitt,WAS,10.0,4.0,366.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.0,0.3,0.3333333333333333,0.0
Amanda Frisbie,BOS,12.0,9.0,751.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,0.0,0.0,1.0,0.0,2017.0,,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
Angela Salem,BOS,24.0,24.0,2117.0,0.0,0.0,8.0,2.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,2017.0,,0.0,0.0,0.3333333333333333,0.25,0.0
Courtney Niemiec,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Denise O'Sullivan,NC,18.0,11.0,953.0,0.0,1.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,Midfielder,0.0,0.05555555555555555,0.3333333333333333,0.5,0.0
Katie Stengel,WAS,17.0,10.0,778.0,0.0,1.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,2017.0,Attacker,0.0,0.058823529411764705,0.35294117647058826,0.5,0.0
Crystal Elaine Thomas,WAS,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Stephanie Ochs,NC,5.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,,0.0,0.0,0.0,0.0,0.0
Shelina Zadorsky,WAS,21.0,20.0,1793.0,0.0,1.0,3.0,2.0,9.0,0.0,23.0,0.0,0.0,2.0,0.0,2017.0,,0.0,0.047619047619047616,0.14285714285714285,0.6666666666666666,0.0
Sam Kerr,CHI,19.0,19.0,1704.0,16.0,4.0,88.0,47.0,9.0,34.0,0.0,0.0,0.0,2.0,0.0,2018.0,,0.8421052631578947,0.21052631578947367,4.631578947368421,0.5340909090909091,0.3404255319148936
Lynn Williams,NC,21.0,20.0,1707.0,14.0,5.0,93.0,41.0,12.0,25.0,1.0,2.0,1.0,1.0,0.0,2018.0,Attacker,0.6666666666666666,0.23809523809523808,4.428571428571429,0.44086021505376344,0.34146341463414637
Lindsey Horan,POR,22.0,22.0,1980.0,13.0,2.0,50.0,30.0,49.0,3.0,1.0,1.0,0.0,5.0,0.0,2018.0,Midfielder,0.5909090909090909,0.09090909090909091,2.272727272727273,0.6,0.43333333333333335
Rachel Daly,HOU,24.0,24.0,2155.0,10.0,2.0,52.0,23.0,21.0,21.0,26.0,2.0,2.0,4.0,0.0,2018.0,Attacker,0.4166666666666667,0.08333333333333333,2.1666666666666665,0.4423076923076923,0.43478260869565216
Jodie Taylor,SEA,24.0,24.0,2088.0,9.0,1.0,46.0,35.0,28.0,45.0,0.0,2.0,1.0,3.0,0.0,2018.0,Attacker,0.375,0.041666666666666664,1.9166666666666667,0.7608695652173914,0.2571428571428571
Christine Sinclair,POR,24.0,24.0,2160.0,9.0,6.0,33.0,20.0,20.0,3.0,0.0,3.0,3.0,4.0,0.0,2018.0,Attacker,0.375,0.25,1.375,0.6060606060606061,0.45
Sofia Huerta,HOU,23.0,23.0,2032.0,8.0,6.0,65.0,32.0,13.0,2.0,42.0,2.0,2.0,1.0,0.0,2018.0,,0.34782608695652173,0.2608695652173913,2.8260869565217392,0.49230769230769234,0.25
Debinha,NC,21.0,20.0,1728.0,8.0,2.0,40.0,22.0,13.0,4.0,26.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.38095238095238093,0.09523809523809523,1.9047619047619047,0.55,0.36363636363636365
Crystal Dunn,NC,22.0,21.0,1800.0,8.0,5.0,48.0,27.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.36363636363636365,0.22727272727272727,2.1818181818181817,0.5625,0.2962962962962963
Megan Rapinoe,SEA,16.0,15.0,1315.0,7.0,6.0,66.0,37.0,25.0,9.0,62.0,3.0,2.0,2.0,0.0,2018.0,Attacker,0.4375,0.375,4.125,0.5606060606060606,0.1891891891891892
Jessica McDonald,NC,23.0,21.0,1686.0,7.0,8.0,58.0,26.0,12.0,17.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.30434782608695654,0.34782608695652173,2.5217391304347827,0.4482758620689655,0.2692307692307692
Tobin Heath,POR,17.0,14.0,1267.0,7.0,7.0,24.0,17.0,24.0,4.0,58.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.4117647058823529,0.4117647058823529,1.411764705882353,0.7083333333333334,0.4117647058823529
Katie Stengel,UTA,23.0,10.0,1142.0,6.0,0.0,25.0,15.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.2608695652173913,0.0,1.0869565217391304,0.6,0.4
Sydney Leroux,ORL,20.0,15.0,1431.0,6.0,2.0,40.0,24.0,15.0,14.0,0.0,0.0,0.0,2.0,0.0,2018.0,Attacker,0.3,0.1,2.0,0.6,0.25
Ana-Maria Crnogorcevic,POR,20.0,17.0,1406.0,5.0,3.0,34.0,16.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.25,0.15,1.7,0.47058823529411764,0.3125
Kealia Ohai,HOU,19.0,18.0,1438.0,5.0,4.0,22.0,13.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.2631578947368421,0.21052631578947367,1.1578947368421053,0.5909090909090909,0.38461538461538464
Alyssa Mautz,CHI,23.0,20.0,1715.0,5.0,3.0,21.0,13.0,27.0,7.0,0.0,0.0,0.0,3.0,0.0,2018.0,,0.21739130434782608,0.13043478260869565,0.9130434782608695,0.6190476190476191,0.38461538461538464
Amy Rodriguez,UTA,19.0,16.0,1301.0,5.0,1.0,41.0,19.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.2631578947368421,0.05263157894736842,2.1578947368421053,0.4634146341463415,0.2631578947368421
Alex Morgan,ORL,19.0,17.0,1500.0,5.0,2.0,38.0,23.0,16.0,21.0,0.0,2.0,1.0,0.0,0.0,2018.0,Attacker,0.2631578947368421,0.10526315789473684,2.0,0.6052631578947368,0.21739130434782608
Marta,ORL,17.0,15.0,1310.0,4.0,4.0,29.0,18.0,23.0,3.0,65.0,2.0,1.0,2.0,1.0,2018.0,Attacker,0.23529411764705882,0.23529411764705882,1.7058823529411764,0.6206896551724138,0.2222222222222222
Ashley Hatch,WAS,22.0,22.0,1927.0,4.0,1.0,59.0,22.0,26.0,8.0,0.0,0.0,0.0,2.0,0.0,2018.0,Attacker,0.18181818181818182,0.045454545454545456,2.6818181818181817,0.3728813559322034,0.18181818181818182
Carli Lloyd,NJ,18.0,17.0,1563.0,4.0,1.0,51.0,21.0,36.0,7.0,0.0,2.0,1.0,4.0,1.0,2018.0,Attacker,0.2222222222222222,0.05555555555555555,2.8333333333333335,0.4117647058823529,0.19047619047619047
Veronica Latsko,HOU,21.0,9.0,972.0,4.0,2.0,19.0,12.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2018.0,,0.19047619047619047,0.09523809523809523,0.9047619047619048,0.631578947368421,0.3333333333333333
Rachel Hill,ORL,21.0,7.0,813.0,4.0,0.0,16.0,10.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2018.0,,0.19047619047619047,0.0,0.7619047619047619,0.625,0.4
Katlyn Johnson,NJ,19.0,13.0,1166.0,4.0,2.0,24.0,12.0,11.0,20.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.21052631578947367,0.10526315789473684,1.263157894736842,0.5,0.3333333333333333
Chioma Ubogagu,ORL,21.0,17.0,1340.0,4.0,1.0,21.0,8.0,21.0,11.0,1.0,0.0,0.0,2.0,0.0,2018.0,,0.19047619047619047,0.047619047619047616,1.0,0.38095238095238093,0.5
Yuki Nagasato,CHI,22.0,17.0,1607.0,4.0,7.0,30.0,14.0,25.0,8.0,2.0,2.0,1.0,4.0,0.0,2018.0,,0.18181818181818182,0.3181818181818182,1.3636363636363635,0.4666666666666667,0.2857142857142857
Imani Dorsey,NJ,13.0,12.0,1047.0,4.0,1.0,25.0,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.3076923076923077,0.07692307692307693,1.9230769230769231,0.64,0.25
Allie Long,SEA,19.0,19.0,1709.0,3.0,1.0,15.0,7.0,35.0,7.0,0.0,0.0,0.0,2.0,0.0,2018.0,Midfielder,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.4666666666666667,0.42857142857142855
McCall Zerboni,NC,20.0,20.0,1800.0,3.0,1.0,13.0,8.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.15,0.05,0.65,0.6153846153846154,0.375
Savannah McCaskill,NJ,20.0,17.0,1510.0,3.0,3.0,25.0,12.0,17.0,8.0,12.0,0.0,0.0,3.0,0.0,2018.0,,0.15,0.15,1.25,0.48,0.25
Samantha Mewis,NC,17.0,11.0,1091.0,3.0,2.0,34.0,16.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.17647058823529413,0.11764705882352941,2.0,0.47058823529411764,0.1875
Merritt Mathias,NC,22.0,22.0,1961.0,3.0,2.0,15.0,7.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,2018.0,Defender,0.13636363636363635,0.09090909090909091,0.6818181818181818,0.4666666666666667,0.42857142857142855
Kristen Hamilton,NC,23.0,8.0,781.0,3.0,4.0,19.0,12.0,20.0,4.0,0.0,0.0,0.0,4.0,0.0,2018.0,Attacker,0.13043478260869565,0.17391304347826086,0.8260869565217391,0.631578947368421,0.25
Francisca Ordega,WAS,18.0,15.0,1192.0,3.0,0.0,26.0,12.0,32.0,16.0,0.0,0.0,0.0,3.0,0.0,2018.0,Attacker,0.16666666666666666,0.0,1.4444444444444444,0.46153846153846156,0.25
Vanessa DiBernardo,CHI,11.0,7.0,679.0,2.0,2.0,14.0,8.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.18181818181818182,0.18181818181818182,1.2727272727272727,0.5714285714285714,0.25
Beverly Yanez,SEA,19.0,14.0,1165.0,2.0,0.0,20.0,8.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.10526315789473684,0.0,1.0526315789473684,0.4,0.25
Thembi Kgatlana,HOU,16.0,2.0,376.0,2.0,3.0,13.0,5.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.125,0.1875,0.8125,0.38461538461538464,0.4
Shea Groom,NJ,21.0,17.0,1535.0,2.0,3.0,34.0,15.0,26.0,14.0,11.0,1.0,0.0,0.0,0.0,2018.0,Attacker,0.09523809523809523,0.14285714285714285,1.619047619047619,0.4411764705882353,0.13333333333333333
Shea Groom,NJ,21.0,17.0,1535.0,2.0,3.0,34.0,15.0,26.0,14.0,11.0,1.0,0.0,0.0,0.0,2018.0,Attacker,0.09523809523809523,0.14285714285714285,1.619047619047619,0.4411764705882353,0.13333333333333333
Kyah Simon,HOU,15.0,11.0,948.0,2.0,2.0,21.0,4.0,14.0,4.0,3.0,0.0,0.0,1.0,0.0,2018.0,,0.13333333333333333,0.13333333333333333,1.4,0.19047619047619047,0.5
Sarah Killion,NJ,24.0,24.0,2131.0,2.0,2.0,6.0,3.0,28.0,0.0,32.0,0.0,0.0,3.0,0.0,2018.0,Midfielder,0.08333333333333333,0.08333333333333333,0.25,0.5,0.6666666666666666
Alanna Kennedy,ORL,20.0,20.0,1800.0,2.0,1.0,29.0,7.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,,0.1,0.05,1.45,0.2413793103448276,0.2857142857142857
Hayley Raso,POR,12.0,9.0,774.0,2.0,2.0,16.0,5.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.16666666666666666,0.16666666666666666,1.3333333333333333,0.3125,0.4
Madison Tiernan,NJ,22.0,15.0,1242.0,2.0,1.0,8.0,4.0,33.0,8.0,0.0,0.0,0.0,4.0,0.0,2018.0,Midfielder,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.5,0.5
Diana Matheson,UTA,21.0,18.0,1396.0,2.0,1.0,12.0,7.0,11.0,4.0,7.0,1.0,0.0,2.0,0.0,2018.0,Midfielder,0.09523809523809523,0.047619047619047616,0.5714285714285714,0.5833333333333334,0.2857142857142857
Christen Press,UTA,11.0,11.0,975.0,2.0,2.0,34.0,17.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.18181818181818182,0.18181818181818182,3.090909090909091,0.5,0.11764705882352941
Brittany Ratcliffe,UTA,10.0,4.0,366.0,2.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2018.0,Attacker,0.2,0.0,0.3,1.0,0.6666666666666666
Mallory Pugh,WAS,15.0,13.0,1082.0,2.0,1.0,19.0,8.0,18.0,8.0,18.0,1.0,0.0,0.0,0.0,2018.0,Attacker,0.13333333333333333,0.06666666666666667,1.2666666666666666,0.42105263157894735,0.25
Jessica Fishlock,SEA,18.0,18.0,1542.0,2.0,1.0,29.0,12.0,25.0,0.0,5.0,0.0,0.0,2.0,0.0,2018.0,Midfielder,0.1111111111111111,0.05555555555555555,1.6111111111111112,0.41379310344827586,0.16666666666666666
Jessica Fishlock,SEA,18.0,18.0,1542.0,2.0,1.0,29.0,12.0,25.0,0.0,5.0,0.0,0.0,2.0,0.0,2018.0,Midfielder,0.1111111111111111,0.05555555555555555,1.6111111111111112,0.41379310344827586,0.16666666666666666
Abby Erceg,NC,24.0,24.0,2160.0,2.0,2.0,20.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.25,0.4
Kristie Mewis,HOU,11.0,11.0,919.0,2.0,0.0,6.0,3.0,8.0,1.0,14.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.18181818181818182,0.0,0.5454545454545454,0.5,0.6666666666666666
Dani Weatherholt,ORL,23.0,17.0,1658.0,2.0,0.0,11.0,8.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,2018.0,,0.08695652173913043,0.0,0.4782608695652174,0.7272727272727273,0.25
Emily Sonnett,POR,20.0,20.0,1755.0,1.0,1.0,3.0,2.0,19.0,1.0,0.0,0.0,0.0,5.0,0.0,2018.0,Defender,0.05,0.05,0.15,0.6666666666666666,0.5
Michele Vasconcelos,CHI,19.0,10.0,905.0,1.0,0.0,12.0,3.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.05263157894736842,0.0,0.631578947368421,0.25,0.3333333333333333
Linda Motlhalo,HOU,21.0,20.0,1788.0,1.0,1.0,11.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.047619047619047616,0.047619047619047616,0.5238095238095238,0.2727272727272727,0.3333333333333333
Theresa Nielsen,SEA,20.0,18.0,1654.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.05,0.05,0.05,1.0,1.0
Megan Oyster,SEA,20.0,20.0,1800.0,1.0,2.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,2018.0,Defender,0.05,0.1,0.1,0.5,1.0
Kristen Edmonds,ORL,15.0,13.0,1091.0,1.0,0.0,5.0,2.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.06666666666666667,0.0,0.3333333333333333,0.4,0.5
Jasmyne Spencer,SEA,22.0,8.0,949.0,1.0,0.0,16.0,8.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.045454545454545456,0.0,0.7272727272727273,0.5,0.125
Rosie White,CHI,11.0,4.0,376.0,1.0,1.0,14.0,9.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.09090909090909091,0.09090909090909091,1.2727272727272727,0.6428571428571429,0.1111111111111111
Rumi Utsugi,SEA,15.0,15.0,1239.0,1.0,0.0,15.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Midfielder,0.06666666666666667,0.0,1.0,0.3333333333333333,0.2
Nichelle Prince,HOU,20.0,11.0,1022.0,1.0,2.0,17.0,6.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.05,0.1,0.85,0.35294117647058826,0.16666666666666666
Amber Brooks,HOU,24.0,24.0,2160.0,1.0,0.0,13.0,2.0,20.0,1.0,0.0,0.0,0.0,3.0,0.0,2018.0,,0.041666666666666664,0.0,0.5416666666666666,0.15384615384615385,0.5
Frannie Crouse,NC,1.0,0.0,27.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,1.0,0.0,2.0,0.5,1.0
Christine Nairn,ORL,20.0,13.0,1115.0,1.0,4.0,9.0,2.0,3.0,0.0,39.0,0.0,0.0,1.0,0.0,2018.0,,0.05,0.2,0.45,0.2222222222222222,0.5
Toni Pressley,ORL,11.0,10.0,813.0,1.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.09090909090909091,0.0,0.5454545454545454,0.3333333333333333,0.5
Danielle Colaprico,CHI,24.0,21.0,1906.0,1.0,4.0,6.0,2.0,33.0,0.0,77.0,0.0,0.0,3.0,0.0,2018.0,,0.041666666666666664,0.16666666666666666,0.25,0.3333333333333333,0.5
Taylor Comeau,HOU,23.0,22.0,2003.0,1.0,1.0,3.0,2.0,11.0,2.0,1.0,0.0,0.0,2.0,0.0,2018.0,Defender,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.6666666666666666,0.5
Lauren Kaskie,CHI,6.0,3.0,202.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2018.0,,0.16666666666666666,0.0,0.5,0.3333333333333333,1.0
Gunnhildur Yrsa Jónsdóttir,UTA,24.0,24.0,2160.0,1.0,2.0,29.0,7.0,40.0,10.0,0.0,0.0,0.0,4.0,0.0,2018.0,,0.041666666666666664,0.08333333333333333,1.2083333333333333,0.2413793103448276,0.14285714285714285
Ellie Carpenter,POR,17.0,14.0,1299.0,1.0,0.0,7.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,,0.058823529411764705,0.0,0.4117647058823529,0.7142857142857143,0.2
Kelley O'Hara,UTA,8.0,7.0,517.0,1.0,0.0,8.0,5.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.125,0.0,1.0,0.625,0.2
Haley Hanson,HOU,19.0,15.0,1464.0,1.0,1.0,10.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.5,0.2
Arielle Ship,WAS,2.0,0.0,41.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Attacker,0.5,0.0,1.0,1.0,0.5
Kimberly Keever,HOU,11.0,9.0,728.0,1.0,0.0,5.0,2.0,11.0,2.0,2.0,0.0,0.0,1.0,0.0,2018.0,Defender,0.09090909090909091,0.0,0.45454545454545453,0.4,0.5
Tyler Lussi,POR,15.0,3.0,370.0,1.0,1.0,15.0,7.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,2018.0,Attacker,0.06666666666666667,0.06666666666666667,1.0,0.4666666666666667,0.14285714285714285
Erika Tymrak,UTA,14.0,5.0,480.0,1.0,1.0,13.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.38461538461538464,0.2
Estefanía Banini,WAS,12.0,11.0,891.0,1.0,0.0,16.0,9.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2018.0,,0.08333333333333333,0.0,1.3333333333333333,0.5625,0.1111111111111111
Kathleen Naughton,CHI,23.0,23.0,2059.0,1.0,0.0,3.0,1.0,14.0,2.0,0.0,0.0,0.0,2.0,0.0,2018.0,,0.043478260869565216,0.0,0.13043478260869565,0.3333333333333333,1.0
Joanna Lohman,WAS,13.0,4.0,429.0,1.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,Midfielder,0.07692307692307693,0.0,0.6153846153846154,0.375,0.3333333333333333
Katherine Reynolds,POR,17.0,16.0,1419.0,1.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.058823529411764705,0.0,0.11764705882352941,0.5,1.0
Casey Short,CHI,9.0,8.0,654.0,1.0,0.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,Defender,0.1111111111111111,0.0,0.5555555555555556,0.6,0.3333333333333333
